Name,Description,Note,Created,Last edited time,length,Created by,Days
會導致形成精神官能症，原因之一在於小孩有一個充滿愛但過分縱容或控制慾強的母親，與一個軟弱和不關懷孩子的父親。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:46 PM","October 29, 2022 1:46 PM",54,imac-fly,0
我們的文化鼓勵一種不專注和散漫的生活方式，其程度是絕無僅有。我們總是同時間做幾件事，例如一面閱讀，一面聽收音,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:51 PM","October 29, 2022 1:51 PM",54,imac-fly,0
但在給予中，他不可避免地會把某些東西帶入另一個人的生命中，而這種帶入他人生命中的東西又會反射回來，回到他身上。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:35 AM","June 11, 2022 9:35 AM",55,imac-fly,0
所有精神疾病都是客觀能力缺乏到了極點的表現。對精神失常的人來說，唯一的真實只存在於自身，是他自己的恐懼和慾望。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:03 AM","June 13, 2022 8:03 AM",55,imac-fly,0
因為我們不把愛看成一種活動、一種靈魂的能力，所以我們就相信愛所必需的只是找到正確的對象，然後一切自會水到渠成。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:28 AM","June 13, 2022 8:28 AM",55,imac-fly,0
男女愛是排他的，但它會在愛另一個人中愛全人類，愛所有生命。它之所以是排他，是指我僅能完全而強烈地和一個人融合。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 12, 2022 8:34 AM","September 12, 2022 8:34 AM",55,imac-fly,0
除非我們相信我們的自我持續不變，否則我們的同一性就會受到威脅，就會變得依賴他人，用他們的肯定作為我的同一性的基礎,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:14 PM","June 26, 2022 1:14 PM",56,imac-fly,0
他們想要透過酗酒和吸毒去克服孤單感，但孤單感在狂歡迷亂過後不減反增，所以不得不以越來越高的頻率和強度去酗酒和吸毒。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:07 PM","May 1, 2022 1:07 PM",57,imac-fly,0
今天，人的幸福是由「享受樂趣」構成，而享受樂趣意謂囫圇吞棗地嚥下大量商品、景色、食物、飲料、香菸、演講、書籍和電影,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:07 PM","May 26, 2022 3:07 PM",57,imac-fly,0
除非我們相信我們的自我持續不變，否則我們的同一性就會受到威脅，就會變得依賴他人，用他們的肯定作為我的同一性的基礎。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 30, 2022 9:05 AM","June 30, 2022 9:05 AM",57,imac-fly,0
今天，人的幸福是由「享受樂趣」構成，而享受樂趣意謂囫圇吞棗地嚥下大量商品、景色、食物、飲料、香菸、演講、書籍和電影,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 1, 2022 7:23 PM","July 1, 2022 7:23 PM",57,imac-fly,0
如果一個人只愛另一個人，卻對其他人漠不關心，那麼他的愛就不是愛，而只是一種共生性依戀，或是一種擴大的自我中心主義。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:48 PM","October 29, 2022 1:48 PM",57,imac-fly,0
弔詭邏輯因此帶我們走向這個結論：愛上帝既不是在思想中了解上帝，也不是心中存有愛上帝的意念，而是繫於和上帝合一的體驗,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:23 PM","November 30, 2022 5:23 PM",57,imac-fly,0
"我現在知道，為什麼絕望的人會尋求宗教慰藉，或是最後開始相信外星人或陰謀論了。因為有時候合理的答案一點用都沒有。","《愛的多重宇宙》",,"March 2, 2023 4:27 PM","March 2, 2023 4:27 PM",57,imac-fly,0
渴望了解自己和其他人的心願濃縮在德爾斐神諭（Delphicmotto）中：「認識你自己。」它是所有心理學的主要動力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 10, 2022 12:16 PM","May 10, 2022 12:16 PM",58,imac-fly,0
去愛意謂得不到擔保地委身，是把自己完全給出去，希望我們的愛會在被愛者身上喚起愛。愛是一種信仰行為，信心少的人愛也少。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:08 PM","April 11, 2023 6:50 PM",58,imac-fly,320
柔情絕不像佛洛伊德所以為的，是性本能的昇華。它是兄弟愛的直接後果，既存在於肉體形式的愛中，也存在於非肉體形式的愛中。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:32 AM","June 13, 2022 8:32 AM",58,imac-fly,0
如果對他人的體驗能更深刻些，如果能體驗對方人格的無限性，對方便永遠不會這般熟悉，而克服阻隔的奇蹟也許可以每日重複發生。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 7:57 AM","June 13, 2022 7:57 AM",59,imac-fly,0
要去認清，每一次失落信心是如何削弱我們，而進一步的削弱又是如何導致信心的再度失落，如此這般沒完沒了，形成一個惡性循環。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:13 PM","October 29, 2022 1:13 PM",59,imac-fly,0
其中最自然和最容易達成的是母親對她的創造物的愛與照顧。她在懷胎中超越了自己，她對嬰兒的愛給她的生命帶來了意義和重要性。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:22 PM","April 11, 2023 6:57 PM",59,imac-fly,46
人們充滿焦慮，沒有原則或信仰，除了向前走以外毫無目的，因此他們繼續停留在兒童階段，希望父親或母親在他們有需要時出手幫助。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:27 AM","June 4, 2022 10:27 AM",60,imac-fly,0
通常，一個男人如果在感情上還沒有脫離兒童階段，男性性格特徵因此被削弱，他就會極其強調他在性方面的男性角色，以此彌補缺憾。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:52 PM","October 29, 2022 1:52 PM",60,imac-fly,0
兄弟愛和男女愛都是平等兩造之間的愛，反觀母親和孩子之間的關係本質上並不平等，其中一方需要全面的幫助，另一方給予這種幫助。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:21 PM","April 11, 2023 6:57 PM",60,imac-fly,46
這是一個脫離、誕生和覺醒的過程，需要以一種素質作為先決條件，該素質就是信仰（faith）。5愛的藝術之實踐需要信仰之實踐。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:22 PM","May 31, 2022 7:22 PM",61,imac-fly,0
如果我是因為具有一些優點而被愛，是因為值得愛而被愛，這總會讓我擔心，我會不會有一天因為不能符合愛我的人的期望而失去他的愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:44 PM","October 29, 2022 1:44 PM",61,imac-fly,0
除了給予之外，愛的主動積極性也明確顯示在它總是包含著的另外幾個基本元素：照顧、責任、尊重和了解。它們是一切形式的愛所共有。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:23 PM","December 10, 2022 12:23 PM",61,imac-fly,0
如果我沒有會讓我與別人不同的感情和思想，如果我的習俗、穿著和想法都符合群體的模式，我就得救了，從駭人的孤單經驗中被拯救出來。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:08 PM","May 1, 2022 1:08 PM",62,imac-fly,0
在愛的行為中，在把自己給出去的行為中，在穿透他人生命的行為中，我找到了自己，我發現了自己，我同時發現了我們彼此，我發現了人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 17, 2022 7:16 AM","May 17, 2022 7:16 AM",62,imac-fly,0
我願意給予我所有的能力，去豐富你的生命，而又會因為這個「給予」得到一些反饋，這些反饋又豐富了我。於是，愛就在這中間滋生茁壯。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:12 PM","April 11, 2023 6:50 PM",62,imac-fly,320
別人的需要就像他自己的需要一樣重要，甚至更重要。「施」變得比「受」更加讓人有滿足感，更加讓人喜樂；去愛變得甚至比被愛更重要。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:08 PM","May 31, 2022 7:08 PM",62,imac-fly,0
自戀的反面是客觀性，是按照事物本然的樣子看待它們的能力，是能夠把這幅客觀圖像和根據一己慾望與恐懼所形成的圖像區分開來的能力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:21 PM","May 31, 2022 7:21 PM",62,imac-fly,0
認為生命之所以有價值，僅僅是因為生命給予他機會去更為充分地展開他的人類天賦能力──這是唯一重要的，是他的終極關懷的唯一對象。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 2, 2022 11:23 PM","June 2, 2022 11:23 PM",62,imac-fly,0
在愛的行為中，在把自己給出去的行為中，在穿透他人生命的行為中，我找到了自己，我發現了自己，我同時發現了我們彼此，我發現了人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:44 AM","June 11, 2022 9:44 AM",62,imac-fly,0
人們面對戰爭危險的態度之所以那麼消極，在於大多數人都不愛生命。所以，我想，懇請他們愛生命會比懇請他們愛和平或害怕戰爭更有用。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:44 AM","April 11, 2023 6:50 PM",62,imac-fly,279
達到成熟階段，不再把神看成外在力量，而是把愛和正義的原則整合到自己身上，變為與神同一。最終，他只是以詩意和象徵的方式談論神。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 12, 2022 8:17 AM","September 12, 2022 8:17 AM",62,imac-fly,0
在愛中，人們找到的只是免於孤單的避風港。如此，人們建立了一支對抗世界的二人聯隊，但這種兩人份的自我中心主義卻被誤解為愛和親密。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 6, 2022 11:43 AM","May 6, 2022 11:43 AM",63,imac-fly,0
第一個活動的概念──現代的概念──指利用精力來達成外在目標，另一個活動的概念則專指運用人的天賦力量，不管它會不會帶來外在改變。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:04 PM","November 30, 2022 5:04 PM",63,imac-fly,0
由創造性工作達成的合一不是人際（interpersonal）的合一；由狂歡式融合達成的合一是轉瞬即逝；由從眾達成的合一只是假合一,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 21, 2022 6:08 AM","May 21, 2022 6:08 AM",64,imac-fly,0
看起來，在這種狂歡迷亂之後，人會有一段較長時間不太受分離感所苦。不過焦慮的壓力還是會再次慢慢累積，最終再次需要透過舉行儀式來紓解。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 18, 2022 8:04 AM","May 18, 2022 8:04 AM",65,imac-fly,0
愛的本質是為某種事物「付出勞力」，是「使它生長」。愛和勞力是分不開的。我們愛我們為之付出勞力的事物，也會為我們所愛的事物付出勞力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:43 AM","June 11, 2022 9:43 AM",65,imac-fly,0
另一個動機也許和母親對權力或占有的慾望有關。嬰兒因為無助和完全受到母親的意志支配，自然成為讓有支配慾和占有慾的女人獲得滿足的對象。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:04 AM","June 13, 2022 8:04 AM",65,imac-fly,0
有當我已經達到了獨立的境界，我才可能尊重別人。我必須先能自己站立，自己行走，不需要柺杖，沒有了支配和剝削別人的心態，才可能尊重別人,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:59 PM","December 15, 2022 12:59 PM",65,imac-fly,0
"我們鼓勵他們在聆聽時，不必出言回應，也不必有任何反應，也不要打斷別人說話；一個人講完時，在下一個人分享自己的故事之前先暫停一下","《愛的原形》",,"March 14, 2023 8:45 PM","March 14, 2023 8:45 PM",65,imac-fly,0
孤獨也是同理及慈愛的源頭。在最深層的孤獨經驗裡，我們才會知曉我與他人皆是平等的。我因為被孤獨所環繞，然後才明白他人與我有共同的處境。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:09 PM","May 5, 2022 1:09 PM",66,imac-fly,0
妒忌、野心或任何種類的貪婪都是「激情」，愛卻是一種「行動」，是人的力量的發揮──這種力量只有在自由中方能發揮，從不會是被強迫的後果。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:42 AM","June 11, 2022 9:42 AM",66,imac-fly,0
把愛視為相互的性滿足，以及把愛視為「團隊工作」和逃避孤單的避風港，是愛在現代西方社會中兩種「正常」的解體方式，是愛之病態的社會典型。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 1, 2022 7:25 PM","April 11, 2023 6:50 PM",66,imac-fly,283
基於父愛的性質，父親會作出要求，建立原則和法律，而他對兒子的愛視乎兒子是否順服他的要求。他會讓最像他和最聽話的兒子當他財產的繼承人。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:24 PM","April 11, 2023 6:57 PM",66,imac-fly,46
人的最深切需要是克服分離狀態，離開孤單之牢。這個目標的完全失敗會讓人精神錯亂，因為完全孤立的恐慌，只有透過從外在世界的徹底撤離才能克服,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:06 PM","May 1, 2022 1:06 PM",67,imac-fly,0
學習專注最重要的一步是學習獨處。獨處時不要閱讀，不要聽收音機，不要飲食。事實上，能夠專注意味著能夠獨處，而這種能力正是愛的能力的前提。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 11, 2022 1:28 PM","May 11, 2022 1:28 PM",67,imac-fly,0
只有真正充滿愛的女人，只有樂在「施」多於「受」的女人，只有在自己生命中牢牢扎根的女人，才能在小孩和自己分離的過程中當一個充滿愛的母親。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:25 AM","April 11, 2023 6:50 PM",67,imac-fly,302
在愛和在物質商品中，「你給我多少我就給你多少」是資本主義社會的主要道德格言。我們甚至可以說，公道倫理的發展是資本主義社會特有的道德貢獻。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 30, 2022 9:07 AM","June 30, 2022 9:07 AM",68,imac-fly,0
"妒忌、野心或任何種類的貪婪都是「激情」，愛卻是一種「行動」，是人的力量的發揮──這種力量只有在自由中方能發揮，從不會是被強迫的後果。","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:17 PM","February 23, 2023 8:17 PM",68,imac-fly,0
或者是動物崇拜，或者是活人獻祭，或者是軍事征服，或者是奢侈放縱，或者是禁慾苦行，或者是狂熱工作，或者是藝術創作，或者是愛上帝，或者是愛人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:04 PM","April 11, 2023 6:55 PM",69,imac-fly,298
這不必然表示他為別人犧牲性命，而是表示他把他生命裡活生生的事物給予出去：把他的喜悅、他的興趣、他的了解、他的知識、他的幽默和他的憂愁給予出去,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 14, 2022 12:40 PM","May 14, 2022 12:40 PM",70,imac-fly,0
愛因為取決於相對程度的無自戀，它需要發展謙卑、客觀性和理性。人的整個生命都必須為此而努力。謙卑和客觀性是不可分割的，就像愛是不可分割的一樣。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 17, 2022 7:06 AM","May 17, 2022 7:06 AM",70,imac-fly,0
威廉．詹姆斯（WilliamJames）稱之為「勞動分工」的愛──即一個人只愛他自己的家庭，對陌生人沒有感情──只是缺乏愛的基本能力的標誌。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 9:56 AM","April 11, 2023 6:52 PM",70,imac-fly,311
另一個層次超越保護的層次。那是一種態度，會在小孩心中灌注愛生命的觀念，讓他們覺得活著真好，覺得當一個小男孩或小女孩真好，覺得活在世界上真好。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:02 AM","April 11, 2023 6:52 PM",70,imac-fly,302
不是一個歇息之地，而是一同行動，一同成長，一同工作。在愛中，兩個人是從他們生命的本質去體驗自己，是透過與自己合一，而不是逃離自己去和對方合一。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:06 PM","May 1, 2022 1:06 PM",71,imac-fly,0
對每一個人而言，都有一些事情是他最有可能成為的，有一些事情是他絕不可能成為的。很多人把生命浪費在設法成為他們不能成為的，忽略了他們可能成為的。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 14, 2022 12:40 PM","May 14, 2022 12:40 PM",71,imac-fly,0
絕不只是為了解除讓人痛苦的緊張狀態。但性慾可以被很多原因激起，例如因孤單而來的焦慮、去征服或被征服的渴望、虛榮心、去傷害，和甚至去摧毀的願望。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 20, 2022 10:34 AM","April 5, 2023 9:24 AM",71,imac-fly,319
婆羅門哲學關心的是雜多（萬象）和統一體（梵）的關係。然而我們切不可把中國或印度的弔詭邏輯和二元論的觀點混為一談。在前者，和諧是寄託在衝突中。「,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:00 AM","June 4, 2022 10:00 AM",71,imac-fly,0
有時這種對不從眾的恐懼，會被合理化為對實際危險的恐懼，但事實上，人們自己想要從眾的程度遠高於他們被迫從眾的程度──至少西方民主社會的情況是如此。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:08 PM","May 1, 2022 1:08 PM",72,imac-fly,0
清楚的是，只有當我已經達到了獨立的境界，我才可能尊重別人。我必須先能自己站立，自己行走，不需要柺杖，沒有了支配和剝削別人的心態，才可能尊重別人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 20, 2022 9:48 PM","June 20, 2022 9:48 PM",72,imac-fly,0
佛洛伊德主張，自私的人是自戀的，就像他們從他人身上撤走他們的愛，把這愛轉到自己身上。其實，自私的人固然沒有能力愛別人，但他們一樣沒有能力愛自己。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 12, 2022 8:20 AM","September 12, 2022 8:20 AM",72,imac-fly,0
我會被愛是因為我是我之所是，或更確切地說，我會被愛是因為我是我。這種被母親所愛的體驗是一種被動的體驗。我無需做任何事才能被愛：母親的愛是無條件。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:15 PM","April 11, 2023 6:52 PM",72,imac-fly,164
在當代的資本主義社會，平等的意義已經變質。人們所謂的平等乃是機器人之間的平等，是失去個體性的人之間的平等。平等在今日意謂「一模一樣」而非「一體」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:09 PM","May 1, 2022 1:09 PM",73,imac-fly,0
史賓諾莎（BaruchdeSpinoza），他把主動情感和被動情感加以區分，稱前者為「行動」（action），稱後者為「激情」（passion）。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 14, 2022 12:39 PM","May 14, 2022 12:39 PM",73,imac-fly,0
愛主要不是一種和某個特定的人的關係。它是一種態度，一種性格的取向，這種態度或取向決定了一個人與世界作為一個整體的聯繫性，而不是指向某個愛的「對象」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"April 28, 2022 10:41 PM","April 11, 2023 6:53 PM",74,imac-fly,347
。他們生活在一種錯覺中，以為他們是順著自己的想法和嗜好行事，以為他們是個體，以為他們的見解是自己思考的結果──只是這些見解正好和大多數人的見解相同。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:09 PM","May 1, 2022 1:09 PM",74,imac-fly,0
無名的「一」（namelessOne），它是天地萬象背後的統一性，是全部存在的基石。如此，上帝變成了真理、愛和正義。就我是一個人類而言，上帝就是我。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 2, 2022 11:22 PM","June 2, 2022 11:22 PM",74,imac-fly,0
對大部分八歲半至十歲之前的小孩來說，他們的問題一律是被愛的問題──被無條件的愛所愛的問題。他們還不懂得去愛，不懂得用感謝、歡欣的態度回應別人對他的愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 12:57 PM","September 13, 2022 8:29 AM",75,imac-fly,134
男性性格的特點是穿透、引導、主動、自律和愛冒險，女性性格的特點是創造性接受（productive receptiveness）、保護、實際、堅忍和母性。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:04 PM","April 11, 2023 6:52 PM",76,imac-fly,314
掌管客觀思考的機能為理性，理性背後的感情是謙卑。只有當一個人能夠謙卑，只有當他脫離了以為自己全知全能的兒童期迷夢之後，他才可能客觀，才能夠運用自己的理性,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:55 PM","November 30, 2022 4:55 PM",76,imac-fly,0
神經質的愛的基本原因，在於「愛侶」的一方或雙方仍然停留在對父親或母親的依戀中，因此把以往對於父親或母親的情感、期待和懼怕在成年生活中，轉移到所愛的人身上。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 10, 2022 12:15 PM","May 10, 2022 12:15 PM",77,imac-fly,0
掌管客觀思考的機能為理性，理性背後的感情是謙卑。只有當一個人能夠謙卑，只有當他脫離了以為自己全知全能的兒童期迷夢之後，他才可能客觀，才能夠運用自己的理性。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:28 PM","May 26, 2022 3:28 PM",77,imac-fly,0
由於光是工作的一律化並不能達到這個目的，人們又用娛樂的一律化來克服他們不自覺的絕望。他們對娛樂工業提供的聲光進行被動消費，透過購買日新月異的產品獲得滿足。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:25 AM","June 4, 2022 10:25 AM",77,imac-fly,0
在一個文化中，當市場取向大行其道，當物質上的成就被視為傑出的價值，我們就沒有什麼理由納悶，人類的愛情關係也是遵循支配著商品市場和勞動市場的那一套交換模式。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:49 AM","July 6, 2022 8:49 AM",77,imac-fly,0
大部分母親都能夠給予「奶」，但只有少數母親能夠也給予「蜜」。要能夠給予「蜜」，一個母親必須不能只是好母親，還要是一個快樂的人──這個目標並沒有太多人能達成。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:11 PM","May 31, 2022 7:11 PM",78,imac-fly,0
我們的整個文化都是奠基於購買慾，奠基於互利交換的觀念。現代人的快樂包含在打量商店櫥窗時的悸動，和用現金或分期付款消費買得起的一切。他們用相似的方式看待別人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:48 AM","July 6, 2022 8:48 AM",78,imac-fly,0
這種男人常常把他們矯揉造作的行為，把他們的討好心態，和真誠的愛情相混淆，由此得出他們受到不公道對待的結論。他們自以為是偉大的情人，會激烈抱怨伴侶的不知感激。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:20 PM","December 10, 2022 12:20 PM",78,imac-fly,0
在懷胎中超越了自己，她對嬰兒的愛給她的生命帶來了意義和重要性。（男性正是因為沒有辦法以懷胎的方式來滿足超越的需要，所以汲汲於用創造物品和觀念的方式超越自己。）,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:02 PM","May 1, 2022 1:02 PM",79,imac-fly,0
。在這種取向中，當事人已經克服了依賴性，克服了自戀性的全能心態，克服了剝奪他人或囤積的慾望，對自己的天賦類能力產生了信仰，有勇氣仰仗自己的能力達到自己的目標。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:37 AM","June 11, 2022 9:37 AM",79,imac-fly,0
最理想的婚姻都被形容為運作順暢的團隊。這種團隊和運作順暢的僱員團隊沒多大不同，兩者都是要求當事人具備「適度的獨立性」、合作性、容忍性，同時又要具備野心和侵略性。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 10, 2022 12:16 PM","May 10, 2022 12:16 PM",80,imac-fly,0
他們服從一模一樣的命令，但是每個人又相信自己是依照自己的意願行事。就像現代的大量生產過程要求商品的標準化，社會過程也要求人的標準化，而這種標準化被稱為「平等」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:04 PM","November 30, 2022 5:04 PM",80,imac-fly,0
這些活動的共通處是它們都追求達成一個外在目標，至於活動的動機卻不在考慮之列。譬如說有些人是被深刻的孤單感所驅使而不停工作，另一些人則是被野心和貪心所驅使而不停工作,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 21, 2022 6:06 AM","May 21, 2022 6:06 AM",81,imac-fly,0
很多人把生命浪費在設法成為他們不能成為的，忽略了他們可能成為的。所以一個人一開始應該有一幅他可以成為什麼和不可以成為什麼的藍圖，有一幅自己的侷限性和可能性的藍圖。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:28 PM","May 26, 2022 3:28 PM",81,imac-fly,0
「重是輕的根，靜是動的統治者。」30「道在它的常軌上什麼都不做，也因此沒有事情是它不做的。」31「我的話很容易懂，也很容易行，但世間又沒有一個人能夠懂，能夠行。」,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 2, 2022 11:24 PM","June 2, 2022 11:24 PM",81,imac-fly,0
某種程度上，性愛是克服分離狀態的自然和正常的方法，是對於孤立問題的一部分解答。但很多人因為沒有其他辦法來減輕分離感，因而性狂歡對他們的作用就和酗酒與吸毒無大不同。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:05 PM","June 17, 2022 5:05 PM",81,imac-fly,0
那些渴望有人能讓自己說出「You complete me.」的現代人，其實根本不知愛是何物？因為他們尋求的是自身失落的一角或讓自己滿意的物品，而不是一個獨立的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:10 PM","April 11, 2023 6:53 PM",81,imac-fly,298
「無私」是在為數頗多的人身上出現的一種精神官能症症狀，但這些人通常並不為這種症狀困擾，而是被與此相關的其他症狀困擾，如憂鬱、疲勞、沒有能力工作、愛情關係失敗等等。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 12, 2022 8:19 AM","September 12, 2022 8:19 AM",81,imac-fly,0
除了這類練習以外，一個人也必須學習在每件他所做的事情上保持專注，不管那是聽音樂、讀一本書、和別人談話，或看一片風景。必須把當下在做的事視為唯一重要的事，全副投入。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:54 PM","December 15, 2022 12:54 PM",81,imac-fly,0
馬克思在說下面的話時表現出同樣態度：「哲學家們只是用不同的方式解釋世界，但真正重要的任務在於改變世界。」弔詭邏輯把佛洛伊德導向精神分析療法，即不斷挖深對自我的了解。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:01 AM","June 4, 2022 10:01 AM",82,imac-fly,0
